yop_kodu,bir_kontenjana_talip_olan_aday_sayisi_2022,bir_kontenjana_talip_olan_aday_sayisi_2023,bir_kontenjana_talip_olan_aday_sayisi_2024,ilk_uc_sirada_tercih_eden_sayisi_2022,ilk_uc_sirada_tercih_eden_sayisi_2023,ilk_uc_sirada_tercih_eden_sayisi_2024,ilk_uc_sirada_tercih_eden_orani_2022,ilk_uc_sirada_tercih_eden_orani_2023,ilk_uc_sirada_tercih_eden_orani_2024,ilk_uc_tercih_olarak_yerlesen_sayisi_2022,ilk_uc_tercih_olarak_yerlesen_sayisi_2023,ilk_uc_tercih_olarak_yerlesen_sayisi_2024,ilk_uc_tercih_olarak_yerlesen_orani_2022,ilk_uc_tercih_olarak_yerlesen_orani_2023,ilk_uc_tercih_olarak_yerlesen_orani_2024
202390255,"71,4","31,6","19,4",159.0,48.0,31.0,"27,8","21,7","20,0",4.0,5.0,4.0,"50,0","83,3","57,1"
202390262,"10,5","6,1","2,5",73.0,42.0,17.0,"25,7","20,1","16,8",18.0,19.0,7.0,"66,7","55,9","70,0"
202390633,,"9,3","8,0",,95.0,113.0,,"22,7","33,6",,29.0,37.0,,"64,4","88,1"
202390668,,"7,0","7,3",,3.0,5.0,,"14,3","22,7",,1.0,2.0,,"33,3","66,7"
202390675,,"106,0","21,0",,17.0,4.0,,"16,0","9,5",,0.0,0.0,,,"0,0"
202390703,,"16,3","7,4",,9.0,3.0,,"13,8","5,1",,1.0,1.0,,"25,0","100,0"
202390766,,"30,5","7,7",,28.0,5.0,,"23,0","21,7",,3.0,2.0,,"75,0","100,0"
202390773,,"23,5","7,5",,7.0,1.0,,"14,9","6,7",,1.0,1.0,,"50,0","50,0"
202390780,,"20,3","10,7",,14.0,7.0,,"17,3","21,9",,4.0,1.0,,"100,0","33,3"
202390787,,"9,5","13,8",,100.0,157.0,,"24,4","17,5",,15.0,29.0,,"34,9","44,6"
202390822,,,"34,8",,,45.0,,,"21,5",,,0.0,,,"0,0"
202390829,,,"14,7",,,12.0,,,"13,6",,,5.0,,,"83,3"
202390836,,,"16,1",,,116.0,,,"31,4",,,17.0,,,"73,9"
202390843,,,"13,8",,,7.0,,,"8,4",,,1.0,,,"20,0"
202390850,,,"0,6",,,1.0,,,"11,1",,,,,,
202390857,,,"78,7",,,114.0,,,"13,2",,,1.0,,,"10,0"
202390871,,,"1,2",,,14.0,,,"20,6",,,3.0,,,"42,9"
202390878,,,"60,6",,,65.0,,,"9,7",,,3.0,,,"30,0"
202390892,,,"1,4",,,14.0,,,"17,1",,,7.0,,,"63,6"
202390899,,,"11,2",,,8.0,,,"11,9",,,1.0,,,"20,0"
202390913,,,"27,8",,,16.0,,,"9,6",,,0.0,,,"0,0"
202390920,,,"2,1",,,6.0,,,"18,8",,,,,,
202390927,,,"14,2",,,4.0,,,"4,7",,,0.0,,,"0,0"
202390934,,,"2,5",,,9.0,,,"24,3",,,4.0,,,"57,1"
202390941,,,"26,0",,,26.0,,,"16,7",,,2.0,,,"33,3"
202390948,,,"3,3",,,5.0,,,"10,2",,,3.0,,,"75,0"
202390955,,,"23,3",,,15.0,,,"10,7",,,0.0,,,"0,0"
202390962,,,"1,5",,,3.0,,,"13,6",,,2.0,,,"100,0"
202390969,,,"21,0",,,14.0,,,"11,1",,,0.0,,,"0,0"
202390983,,,"23,2",,,12.0,,,"8,6",,,2.0,,,"40,0"
202390997,,,"1,5",,,9.0,,,"20,0",,,4.0,,,"100,0"
202391004,,,"27,1",,,330.0,,,"31,2",,,1.0,,,"2,6"
202391011,,,"24,3",,,25.0,,,"14,7",,,1.0,,,"16,7"
202391025,,,"3,0",,,23.0,,,"24,2",,,10.0,,,"90,9"
209310010,"43,3","27,9","26,6",21.0,33.0,38.0,"8,1","14,8","17,8",0.0,3.0,4.0,,"42,9","57,1"
209310011,"11,1","11,1","4,7",76.0,105.0,50.0,"20,1","24,9","27,8",18.0,27.0,12.0,"52,9","71,1","80,0"
209310024,"14,5","12,8","13,6",114.0,271.0,244.0,"11,6","27,4","23,6",37.0,53.0,50.0,"54,4","68,8","65,8"
209310026,"34,8","35,3","37,5",56.0,74.0,51.0,"13,4","15,0","9,1",5.0,6.0,3.0,"41,7","50,0","20,0"
209310027,"39,0","33,2","24,3",57.0,58.0,55.0,"13,3","13,4","17,4",1.0,3.0,3.0,"9,1","27,3","27,3"
209310028,"9,9","15,1","6,4",123.0,340.0,156.0,"21,0","33,0","35,7",34.0,57.0,57.0,"57,6","83,8","85,1"
209310037,"10,4","21,2","29,0",18.0,25.0,43.0,"14,4","9,1","11,4",5.0,1.0,0.0,"41,7","9,1","0,0"
209310038,"46,5","40,7","51,5",38.0,44.0,48.0,"10,2","10,8","8,5",2.0,2.0,0.0,"25,0","22,2","0,0"
209310039,"19,3","6,7","6,1",186.0,48.0,60.0,"23,0","14,1","17,9",38.0,14.0,21.0,"90,5","27,5","38,2"
209310040,"38,4","26,4","249,1",29.0,32.0,389.0,"9,4","12,1","19,5",0.0,1.0,1.0,,"11,1","14,3"
209310041,"10,3","10,0","1,9",89.0,115.0,7.0,"20,6","22,5","8,9",19.0,37.0,4.0,"45,2","72,5","50,0"
209310042,"39,8","21,4","34,9",49.0,43.0,57.0,"13,7","18,3","13,6",2.0,5.0,1.0,"22,2","50,0","8,3"
209310043,"8,0","10,2","7,2",87.0,233.0,154.0,"21,3","38,3","33,6",36.0,47.0,43.0,"70,6","78,3","67,2"
209310044,"31,8","39,0","31,6",15.0,39.0,22.0,"9,4","20,0","13,9",0.0,3.0,0.0,,"75,0","0,0"
209310045,"5,4","19,1","4,9",15.0,167.0,27.0,"11,0","34,9","22,0",3.0,16.0,14.0,"12,0","64,0","60,9"
209310046,"18,2","19,8","30,4",16.0,29.0,35.0,"7,3","9,8","8,9",1.0,0.0,1.0,"8,3",,"9,1"
209310048,"56,8","33,7","30,8",26.0,20.0,12.0,"9,2","9,9","6,5",0.0,2.0,0.0,,"40,0","0,0"
209310049,"11,5","12,9","4,3",37.0,88.0,21.0,"12,8","22,7","16,3",10.0,22.0,10.0,"40,0","73,3","71,4"
209310050,"43,6","19,9","14,5",26.0,20.0,15.0,"11,9","14,4","17,2",1.0,4.0,1.0,"20,0","66,7","20,0"
209310051,"31,2","13,4","6,4",95.0,100.0,45.0,"12,2","21,9","22,7",15.0,23.0,22.0,"60,0","67,6","75,9"
209310052,"29,0","31,7","39,6",12.0,18.0,13.0,"6,9","9,5","6,6",1.0,0.0,0.0,"16,7",,"0,0"
209310054,"31,2","13,5","57,0",42.0,12.0,43.0,"13,5","8,1","15,1",3.0,3.0,2.0,"30,0","33,3","50,0"
209310055,"18,5","13,4","7,8",16.0,30.0,37.0,"8,6","11,2","19,0",3.0,11.0,15.0,"30,0","55,0","78,9"
209310056,"17,8","18,1","17,5",23.0,38.0,39.0,"11,7","17,5","20,2",3.0,6.0,2.0,"27,3","54,5","20,0"
209310057,"4,9","15,5","3,7",42.0,296.0,83.0,"14,4","32,4","38,2",28.0,48.0,27.0,"47,5","81,4","93,1"
209310058,"25,8","25,5","48,4",37.0,42.0,31.0,"14,3","14,9","12,8",1.0,1.0,1.0,"10,0","9,1","25,0"
209310059,"6,4","26,8","6,9",6.0,43.0,35.0,"9,4","13,4","22,0",2.0,9.0,13.0,"20,0","75,0","68,4"
209310062,"20,9","12,9","25,6",41.0,22.0,16.0,"19,6","15,5","12,5",1.0,3.0,2.0,"10,0","30,0","40,0"
209310063,"12,6","9,9","6,3",37.0,49.0,38.0,"14,7","24,9","28,8",8.0,16.0,15.0,"40,0","80,0","88,2"
209310064,"55,9","24,5","75,9",56.0,33.0,57.0,"12,5","13,5","10,7",1.0,3.0,0.0,"12,5","33,3","0,0"
209310065,"12,7","9,2","1,9",121.0,90.0,8.0,"22,6","19,1","11,6",18.0,32.0,2.0,"42,9","62,7","50,0"
209310068,"89,0","36,2","35,5",33.0,26.0,21.0,"12,4","14,4","9,9",1.0,1.0,0.0,"33,3","25,0","0,0"
209310069,"17,2","24,7","12,8",19.0,146.0,83.0,"6,5","22,8","26,0",4.0,20.0,17.0,"23,5","76,9","68,0"
209310070,"35,7","32,3","23,9",32.0,22.0,10.0,"15,0","9,7","6,0",2.0,1.0,0.0,"33,3","16,7","0,0"
209310071,"10,5","13,3","13,0",38.0,131.0,107.0,"10,6","26,7","22,3",9.0,29.0,17.0,"26,5","78,4","45,9"
209310072,"11,6","22,5","34,3",10.0,20.0,15.0,"10,8","11,1","7,3",3.0,2.0,0.0,"37,5","28,6","0,0"
209310110,,"9,7","9,5",,269.0,181.0,,"36,6","27,5",,42.0,50.0,,"55,3","72,5"
209310117,,"13,4","12,3",,63.0,9.0,,"18,8","3,2",,11.0,6.0,,"44,0","37,5"
209310124,,"6,9","13,7",,87.0,263.0,,"18,5","28,3",,34.0,28.0,,"50,0","41,2"
209310131,,"3,7","10,7",,12.0,21.0,,"7,5","6,6",,6.0,7.0,,"50,0","23,3"
209310138,,"9,1","19,2",,8.0,8.0,,"11,0","7,0",,0.0,0.0,,,"0,0"
209310145,,"0,6","1,0",,4.0,3.0,,"20,0","30,0",,4.0,2.0,,"57,1","66,7"
209310152,,"38,1","27,2",,78.0,18.0,,"25,6","11,0",,2.0,1.0,,"28,6","20,0"
209310159,,"7,9","2,8",,70.0,25.0,,"26,1","30,5",,18.0,9.0,,"52,9","75,0"
209310166,,"35,8","31,3",,33.0,16.0,,"11,5","8,5",,0.0,0.0,,,"0,0"
209310173,,"3,0","3,0",,10.0,5.0,,"9,8","16,7",,8.0,1.0,,"53,3","100,0"
209310180,,"106,4","56,3",,232.0,84.0,,"27,3","18,7",,2.0,2.0,,"28,6","28,6"
209310187,,"12,7","3,1",,105.0,17.0,,"24,4","14,2",,28.0,9.0,,"82,4","60,0"
209310208,,,"38,7",,,14.0,,,"6,0",,,0.0,,,"0,0"
209310215,,,"5,5",,,41.0,,,"29,9",,,12.0,,,"75,0"
209310222,,,"41,2",,,19.0,,,"9,2",,,1.0,,,"25,0"
209310229,,,"6,8",,,49.0,,,"28,8",,,17.0,,,"68,0"
209310236,,,"39,4",,,35.0,,,"17,8",,,1.0,,,"25,0"
209310243,,,"2,5",,,23.0,,,"36,5",,,10.0,,,"90,9"
209310250,,,"26,3",,,29.0,,,"15,8",,,1.0,,,"16,7"
209310257,,,"10,4",,,82.0,,,"24,6",,,25.0,,,"78,1"
202410026,"7,5","5,3","2,7",173.0,125.0,52.0,"32,3","29,5","19,3",45.0,57.0,25.0,"63,4","72,2","78,1"
202410035,"25,9","6,8","2,8",429.0,126.0,59.0,"28,0","27,2","28,4",47.0,51.0,27.0,"79,7","75,0","81,8"
202410044,"71,1","36,6","30,3",159.0,102.0,108.0,"20,3","21,4","25,5",0.0,4.0,3.0,,"36,4","25,0"
202410098,"87,8","32,1","37,3",86.0,43.0,55.0,"16,3","14,9","12,3",2.0,3.0,1.0,"33,3","37,5","8,3"
202410141,"15,6","4,8","3,5",445.0,80.0,47.0,"39,6","20,6","13,0",36.0,44.0,17.0,"50,0","54,3","40,5"
202410168,"42,2","37,2","17,2",38.0,30.0,13.0,"15,0","13,5","12,6",2.0,0.0,1.0,"33,3",,"20,0"
202410177,"3,0","3,8","0,9",12.0,21.0,2.0,"11,8","21,9","7,1",6.0,8.0,1.0,"40,0","66,7","33,3"
202410256,"6,4","4,3","1,6",62.0,53.0,4.0,"23,0","24,2","10,0",26.0,24.0,2.0,"61,9","88,9","66,7"
202410274,"8,2","5,4","2,6",112.0,55.0,46.0,"23,9","15,4","26,4",24.0,33.0,28.0,"42,1","61,1","71,8"
202410292,"10,9","5,7","3,0",251.0,95.0,47.0,"31,1","20,3","15,2",37.0,43.0,12.0,"50,0","51,8","54,5"
202410317,"17,7","5,0","2,5",499.0,80.0,28.0,"41,5","21,0","11,1",28.0,40.0,8.0,"41,2","52,6","57,1"
202410353,"4,3","6,0","2,4",22.0,19.0,14.0,"24,2","10,6","19,2",9.0,11.0,9.0,"42,9","68,8","81,8"
202410398,"16,9","7,2","3,1",84.0,47.0,36.0,"19,9","19,8","22,9",15.0,24.0,17.0,"60,0","75,0","65,4"
202410432,"13,6","5,4","2,6",146.0,71.0,39.0,"25,6","25,7","21,4",27.0,36.0,19.0,"64,3","70,6","70,4"
202410459,"12,7","7,2","2,1",93.0,76.0,35.0,"17,0","20,8","24,0",25.0,33.0,10.0,"58,1","64,7","90,9"
202410477,"8,0","4,2","1,9",30.0,21.0,13.0,"15,1","14,6","22,4",10.0,11.0,2.0,"40,0","68,8","66,7"
202410502,"29,0","16,9","24,9",136.0,69.0,95.0,"15,7","13,2","15,9",4.0,4.0,1.0,"13,3","14,8","4,8"
202410511,"9,7","3,9","7,1",597.0,132.0,225.0,"36,3","20,0","24,6",81.0,59.0,74.0,"47,6","53,2","57,4"
202410565,"44,6","19,5","17,7",71.0,27.0,32.0,"17,7","13,8","20,1",2.0,3.0,2.0,"22,2","33,3","25,0"
202410583,"26,9","29,2","22,3",46.0,61.0,51.0,"21,4","23,2","25,4",4.0,3.0,4.0,"50,0","37,5","50,0"
202410644,"41,4","24,9","36,9",63.0,42.0,70.0,"19,0","16,9","21,1",2.0,4.0,3.0,"25,0","44,4","37,5"
202410653,"9,8","4,9","4,6",206.0,72.0,65.0,"44,8","31,9","29,4",23.0,22.0,20.0,"48,9","47,8","41,7"
202410671,"10,1","1,7","2,6",225.0,24.0,65.0,"43,8","27,3","52,0",30.0,14.0,31.0,"58,8","53,8","96,9"
202410698,"26,9","26,5","16,8",41.0,38.0,34.0,"16,9","13,1","20,2",5.0,1.0,3.0,"55,6","10,0","33,3"
202410705,"5,5","2,6","1,3",98.0,32.0,25.0,"34,9","20,9","38,5",37.0,16.0,9.0,"72,5","53,3","69,2"
202410723,"6,5","3,3","1,7",120.0,58.0,21.0,"44,0","42,3","25,3",27.0,22.0,14.0,"64,3","52,4","56,0"
202410768,"30,7","20,8","20,7",81.0,60.0,59.0,"20,3","19,2","15,0",3.0,7.0,6.0,"23,1","53,8","35,3"
202410838,"39,8","17,3","16,5",42.0,17.0,10.0,"13,2","9,8","10,1",4.0,2.0,0.0,"50,0","25,0","0,0"
202410856,"49,2","22,1","16,5",41.0,24.0,19.0,"16,7","15,5","11,5",1.0,1.0,2.0,"20,0","16,7","22,2"
202410874,"48,6","18,6","31,1",67.0,33.0,58.0,"17,2","17,7","14,4",1.0,4.0,3.0,"12,5","44,4","27,3"
202410908,"83,0","22,7","26,3",43.0,25.0,28.0,"17,3","18,4","13,3",1.0,1.0,2.0,"33,3","20,0","25,0"
202410926,"59,8","19,4","17,8",35.0,17.0,27.0,"11,7","11,0","15,2",0.0,0.0,2.0,,,"22,2"
202410989,"34,6","14,6","23,0",31.0,16.0,15.0,"17,9","15,7","10,9",0.0,4.0,1.0,,"80,0","25,0"
202411006,"38,0","16,7","23,2",51.0,35.0,44.0,"19,2","21,0","14,6",4.0,6.0,1.0,"57,1","66,7","10,0"
202411024,"53,1","17,7","24,7",90.0,38.0,71.0,"21,2","21,5","22,1",4.0,7.0,5.0,"50,0","77,8","45,5"
202411042,"49,2","20,5","31,5",132.0,51.0,141.0,"20,7","16,6","23,6",0.0,2.0,3.0,,"15,4","16,7"
202411069,"21,9","18,0","27,4",38.0,25.0,44.0,"15,8","10,7","12,4",0.0,2.0,2.0,,"18,2","18,2"
202411087,"30,3","20,0","26,3",88.0,37.0,76.0,"20,8","11,6","15,2",2.0,2.0,3.0,"14,3","14,3","17,6"
202411103,"47,3","19,9","28,0",162.0,70.0,98.0,"28,6","23,5","18,4",0.0,2.0,4.0,,"15,4","23,5"
202411148,"46,5","20,7","29,7",27.0,16.0,29.0,"14,5","12,9","16,3",1.0,0.0,1.0,"25,0",,"20,0"
202411218,"60,0","30,5","34,0",18.0,17.0,20.0,"10,0","13,9","14,7",0.0,3.0,2.0,,"75,0","50,0"
202411227,"2,2","3,7","2,8",5.0,11.0,13.0,"13,5","17,5","27,7",4.0,6.0,8.0,"50,0","75,0","50,0"
202411245,"27,9","21,6","31,1",45.0,42.0,57.0,"10,8","10,8","11,4",5.0,4.0,1.0,"33,3","25,0","7,1"
202411306,,,"8,9",,,136.0,,,"18,1",,,35.0,,,"41,7"
202411651,"25,9","27,6","11,4",36.0,54.0,17.0,"17,4","19,6","16,5",3.0,2.0,7.0,"37,5","22,2","87,5"
202411669,"6,4","3,1","0,8",120.0,57.0,8.0,"39,9","39,9","22,2",31.0,28.0,1.0,"66,0","65,1","33,3"
202411757,"64,7","16,2","14,7",31.0,17.0,9.0,"16,0","17,5","10,2",2.0,1.0,0.0,"66,7","25,0","0,0"
202411775,"14,3","6,3","1,9",40.0,35.0,9.0,"16,5","22,2","15,5",7.0,18.0,3.0,"41,2","72,0","42,9"
202411854,"32,8","14,2","16,0",56.0,34.0,29.0,"19,0","20,0","13,9",4.0,4.0,0.0,"44,4","36,4","0,0"
202411906,"20,2","10,6","15,5",14.0,13.0,10.0,"13,9","17,6","10,8",3.0,3.0,0.0,"60,0","60,0","0,0"
202412004,"43,6","20,9","19,6",116.0,67.0,57.0,"22,2","21,3","20,8",4.0,4.0,7.0,"33,3","30,8","58,3"
202412022,"14,0","6,0","3,6",265.0,155.0,78.0,"27,7","33,8","30,4",36.0,63.0,26.0,"52,9","82,9","78,8"
202412058,"84,6","16,4","27,3",62.0,10.0,18.0,"14,7","8,7","11,0",1.0,1.0,1.0,"20,0","16,7","20,0"
202412076,"17,7","2,5","4,4",57.0,16.0,23.0,"12,9","19,0","17,3",5.0,7.0,9.0,"20,0","53,8","52,9"
202412164,"33,3","16,5","13,3",35.0,16.0,12.0,"35,0","16,2","22,6",2.0,2.0,0.0,"66,7","40,0","0,0"
202412182,"40,0","25,6","34,3",92.0,51.0,83.0,"16,4","12,4","12,7",5.0,6.0,5.0,"35,7","42,9","26,3"
202412216,"13,7","4,1","8,7",200.0,70.0,205.0,"19,2","20,1","23,1",44.0,34.0,60.0,"57,9","40,0","58,8"
202412243,"3,2","1,9","0,9",22.0,19.0,2.0,"40,0","33,3","12,5",11.0,9.0,,"64,7","75,0",
202412358,"20,5","18,0","12,2",39.0,34.0,11.0,"23,8","21,0","15,1",2.0,4.0,3.0,"25,0","50,0","60,0"
202412376,"5,4","2,0","0,2",102.0,24.0,0.0,"44,9","27,9","0,0",29.0,6.0,,"69,0","60,0",
202412394,"34,8","16,7","19,6",139.0,69.0,86.0,"33,3","27,5","33,7",8.0,5.0,6.0,"66,7","38,5","54,5"
202412401,"12,7",,"5,2",195.0,,195.0,"34,8",,"53,6",29.0,,63.0,"65,9",,"90,0"
202412455,"39,3","11,4","38,7",69.0,16.0,72.0,"14,6","10,8","14,3",1.0,7.0,2.0,"8,3","63,6","18,2"
202412464,"17,0","4,4","7,3",200.0,53.0,89.0,"17,3","17,6","17,9",35.0,26.0,48.0,"51,5","56,5","70,6"
202412482,"19,9","11,9","14,7",53.0,38.0,38.0,"24,2","24,5","19,9",4.0,6.0,5.0,"36,4","60,0","45,5"
202412491,"8,9","4,0","2,1",115.0,81.0,35.0,"21,3","29,1","24,3",38.0,38.0,14.0,"62,3","80,9","87,5"
202412516,"42,8","11,9","30,7",31.0,10.0,31.0,"12,1","10,5","16,8",2.0,2.0,2.0,"33,3","33,3","40,0"
202412525,"7,4","3,8","1,5",51.0,34.0,10.0,"20,4","21,1","22,2",17.0,21.0,4.0,"50,0","77,8","80,0"
202412543,"41,4","22,9","14,5",32.0,38.0,13.0,"15,5","23,8","14,9",4.0,4.0,1.0,"80,0","66,7","25,0"
202412552,"7,0","4,1","1,4",38.0,27.0,5.0,"21,6","19,1","13,9",15.0,9.0,1.0,"60,0","64,3","33,3"
202412579,"73,6","20,4","27,8",46.0,9.0,26.0,"12,5","6,3","11,7",1.0,2.0,2.0,"20,0","40,0","28,6"
202412588,"15,1","7,4","3,8",50.0,46.0,22.0,"13,2","18,4","14,7",7.0,22.0,7.0,"28,0","64,7","53,8"
202412613,"45,4","23,0","17,3",61.0,28.0,28.0,"19,2","13,5","16,2",2.0,3.0,2.0,"28,6","37,5","22,2"
202412631,"19,9","4,7","4,2",131.0,51.0,61.0,"17,3","23,0","27,2",22.0,24.0,27.0,"57,9","66,7","69,2"
202412658,"43,9","37,5","41,0",119.0,85.0,94.0,"30,1","22,7","25,5",8.0,5.0,6.0,"88,9","50,0","66,7"
202412667,"12,9","5,6","4,3",300.0,79.0,59.0,"45,7","27,8","28,4",25.0,24.0,24.0,"49,0","47,1","50,0"
202412701,"26,2","15,2","37,9",76.0,56.0,217.0,"32,2","30,8","40,9",4.0,5.0,5.0,"44,4","45,5","38,5"
202412719,"9,3","7,0","6,3",112.0,118.0,157.0,"23,7","28,6","33,0",35.0,41.0,54.0,"68,6","69,5","72,0"
202412737,"16,3","19,7","21,7",35.0,59.0,54.0,"14,3","16,7","13,8",4.0,6.0,5.0,"26,7","37,5","29,4"
202412746,,,"10,7",,,179.0,,,"18,1",,,17.0,,,"18,3"
202412791,"44,1","19,4","19,5",151.0,71.0,47.0,"21,4","20,3","17,2",2.0,2.0,1.0,"12,5","12,5","8,3"
202412807,"14,8","6,6","6,0",356.0,159.0,125.0,"26,1","25,8","28,9",49.0,66.0,55.0,"53,3","71,0","76,4"
202412816,"64,0","23,0","30,0",20.0,16.0,7.0,"10,4","17,4","5,8",1.0,2.0,0.0,"33,3","50,0","0,0"
202412825,"2,0","2,6","2,3",6.0,7.0,7.0,"17,6","15,6","17,9",5.0,3.0,4.0,"45,5","42,9","80,0"
202412879,"42,0","17,4","22,5",80.0,42.0,69.0,"23,8","24,1","23,5",2.0,3.0,7.0,"25,0","37,5","70,0"
202490537,"25,4","18,5","23,0",27.0,23.0,27.0,"15,2","12,4","11,7",0.0,1.0,1.0,,"11,1","11,1"
202490538,"3,9","5,2","2,3",31.0,30.0,27.0,"19,1","11,5","23,3",18.0,11.0,9.0,"42,9","42,3","75,0"
202490540,"51,8","15,7","15,7",42.0,20.0,22.0,"16,2","18,2","14,0",1.0,0.0,1.0,"20,0",,"10,0"
202490541,"9,4","6,5","2,6",34.0,57.0,22.0,"14,5","25,8","16,8",10.0,30.0,8.0,"40,0","88,2","80,0"
202490575,"35,1","18,1","13,9",127.0,81.0,66.0,"32,9","34,5","27,8",3.0,8.0,6.0,"27,3","72,7","40,0"
202490576,"14,4","6,4","2,5",336.0,127.0,53.0,"39,6","29,4","23,1",34.0,51.0,26.0,"57,6","75,0","65,0"
202490589,"13,2","6,6","3,4",136.0,103.0,69.0,"23,0","28,9","29,2",32.0,43.0,33.0,"71,1","79,6","86,8"
202490619,"41,5","25,3","34,5",19.0,25.0,20.0,"7,6","11,0","7,2",0.0,1.0,0.0,,"12,5","0,0"
202490620,,,"13,1",,,44.0,,,"8,8",,,25.0,,,"67,6"
202490625,"44,8","17,6","18,3",38.0,18.0,28.0,"17,0","14,6","13,9",1.0,0.0,1.0,"20,0",,"10,0"
202490632,"50,9","23,6","19,3",99.0,53.0,50.0,"24,3","22,5","19,9",3.0,4.0,3.0,"37,5","44,4","27,3"
202490633,"26,6","9,3","4,9",211.0,112.0,91.0,"18,9","23,6","26,5",23.0,42.0,48.0,"54,8","82,4","94,1"
202490634,"19,8","17,6","20,5",27.0,31.0,30.0,"15,2","14,7","12,2",2.0,3.0,1.0,"22,2","27,3","9,1"
202490672,"20,0","10,9","4,8",75.0,73.0,50.0,"15,0","19,6","21,0",15.0,25.0,23.0,"60,0","73,5","76,7"
202490673,"38,0","14,1","9,6",245.0,127.0,151.0,"19,0","21,4","26,4",21.0,31.0,43.0,"61,8","73,8","71,7"
202490674,"24,6","9,9","7,6",194.0,117.0,113.0,"18,8","23,1","21,2",24.0,38.0,45.0,"57,1","74,5","66,2"
202490675,"18,2","9,3","5,1",77.0,43.0,40.0,"24,9","18,5","18,7",10.0,18.0,19.0,"58,8","72,0","73,1"
202490676,"8,9","5,7","1,3",92.0,71.0,17.0,"20,2","21,0","18,1",29.0,26.0,8.0,"56,9","63,4","88,9"
202490677,"5,9","4,7","0,9",28.0,36.0,5.0,"18,9","22,4","18,5",11.0,14.0,2.0,"44,0","77,8","50,0"
202490678,"27,4","8,8","4,5",95.0,48.0,50.0,"13,8","16,1","20,2",12.0,18.0,25.0,"48,0","52,9","80,6"
202490682,,,"10,5",,,37.0,,,"6,0",,,16.0,,,"27,1"
202490709,"41,2","42,2","21,6",83.0,39.0,37.0,"33,6","18,5","21,4",3.0,2.0,1.0,"50,0","40,0","14,3"
202490730,"6,6","10,5","15,0",42.0,44.0,4.0,"21,3","13,6","4,4",12.0,5.0,1.0,"40,0","16,7","20,0"
202490737,,"4,4","3,0",,23.0,24.0,,"25,0","18,8",,17.0,13.0,,"81,0","50,0"
202490772,,,"95,4",,,83.0,,,"12,4",,,1.0,,,"16,7"
202490779,,,"14,9",,,58.0,,,"11,4",,,8.0,,,"23,5"
202490786,,,"10,0",,,22.0,,,"24,4",,,4.0,,,"50,0"
202490793,,,"0,7",,,9.0,,,"29,0",,,2.0,,,"66,7"
202490800,,,"23,4",,,89.0,,,"20,0",,,8.0,,,"44,4"
202490807,,,"3,0",,,101.0,,,"34,2",,,51.0,,,"78,5"
202490814,,,"21,3",,,41.0,,,"24,1",,,2.0,,,"28,6"
202490821,,,"1,7",,,27.0,,,"38,0",,,18.0,,,"69,2"
202490828,,,"27,0",,,23.0,,,"12,2",,,2.0,,,"33,3"
202490835,,,"5,6",,,42.0,,,"23,5",,,12.0,,,"80,0"
202490842,,,"0,6",,,2.0,,,"10,5",,,,,,
202490849,,,"15,0",,,21.0,,,"17,5",,,1.0,,,"14,3"
202490856,,,"4,1",,,31.0,,,"18,1",,,5.0,,,"62,5"
202490863,,,"198,5",,,127.0,,,"32,0",,,0.0,,,"0,0"
202490870,,,"23,4",,,190.0,,,"58,1",,,14.0,,,"100,0"
202490877,,,"16,9",,,46.0,,,"16,0",,,1.0,,,"6,7"
202490884,,,"3,1",,,79.0,,,"28,1",,,55.0,,,"76,4"
202490891,,,"14,8",,,51.0,,,"18,1",,,3.0,,,"17,6"
202490898,,,"4,3",,,130.0,,,"30,2",,,65.0,,,"75,6"
202490905,,,"37,1",,,48.0,,,"18,5",,,0.0,,,"0,0"
202490912,,,"8,8",,,76.0,,,"24,0",,,21.0,,,"58,3"
210301193,,"22,0","32,2",,23.0,27.0,,"10,5","9,3",,0.0,0.0,,,"0,0"
210301200,,"6,9","8,6",,88.0,139.0,,"24,9","35,0",,28.0,40.0,,"54,9","87,0"
210301207,,"16,3","25,8",,42.0,37.0,,"18,4","11,0",,6.0,1.0,,"50,0","9,1"
210301214,,"5,9","2,1",,119.0,25.0,,"26,5","16,7",,55.0,7.0,,"72,4","77,8"
210301221,,"18,6","20,2",,46.0,43.0,,"17,7","16,4",,2.0,1.0,,"16,7","9,1"
210301228,,"5,9","2,9",,144.0,56.0,,"31,5","27,2",,58.0,11.0,,"75,3","68,8"
210301235,,"19,3","18,0",,20.0,9.0,,"13,0","7,1",,1.0,0.0,,"14,3","0,0"
210301242,,"4,2","3,4",,62.0,38.0,,"34,3","32,5",,32.0,16.0,,"74,4","66,7"
210301249,,"21,2","27,6",,64.0,100.0,,"18,9","25,8",,3.0,3.0,,"21,4","23,1"
210301256,,"8,6","6,3",,221.0,161.0,,"30,2","35,4",,63.0,68.0,,"74,1","94,4"
210301263,,"13,9","23,0",,19.0,27.0,,"19,6","19,6",,2.0,0.0,,"40,0","0,0"
210301270,,"3,1","1,3",,28.0,12.0,,"26,4","30,8",,13.0,6.0,,"68,4","66,7"
210301277,,"11,7","22,0",,9.0,11.0,,"12,9","12,5",,2.0,0.0,,"50,0","0,0"
210301284,,"6,7","1,4",,36.0,8.0,,"21,4","33,3",,15.0,6.0,,"60,0","85,7"
